"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Percentage change (yearly) All property types","Percentage change (monthly) All property types","House price index All property types","Sales volume All property types","Average price Detached houses","Percentage change (yearly) Detached houses","Percentage change (monthly) Detached houses","House price index Detached houses","Average price Semi-detached houses","Percentage change (yearly) Semi-detached houses","Percentage change (monthly) Semi-detached houses","House price index Semi-detached houses","Average price Terraced houses","Percentage change (yearly) Terraced houses","Percentage change (monthly) Terraced houses","House price index Terraced houses","Average price Flats and maisonettes","Percentage change (yearly) Flats and maisonettes","Percentage change (monthly) Flats and maisonettes","House price index Flats and maisonettes","Average price First-time buyers","Percentage change (yearly) First-time buyers","Percentage change (monthly) First-time buyers","House price index First-time buyers","Average price Former owner-occupiers","Percentage change (yearly) Former owner-occupiers","Percentage change (monthly) Former owner-occupiers","House price index Former owner-occupiers","Average price Cash purchases","Percentage change (yearly) Cash purchases","Percentage change (monthly) Cash purchases","House price index Cash purchases","Sales volume Cash purchases","Average price Mortgage purchases","Percentage change (yearly) Mortgage purchases","Percentage change (monthly) Mortgage purchases","House price index Mortgage purchases","Sales volume Mortgage purchases","Average price New build","Percentage change (yearly) New build","Percentage change (monthly) New build","House price index New build","Sales volume New build","Average price Existing properties","Percentage change (yearly) Existing properties","Percentage change (monthly) Existing properties","House price index Existing properties","Sales volume Existing properties","Pivotable date"
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-05,1857,monthly,275625,12.21,0.69,115.23,1857,422177,11.43,0.29,114.51,279330,12.21,0.59,115.25,234858,12.77,0.85,115.77,176992,12.66,1.21,115.56,229443,12.66,0.89,115.67,309871,11.93,0.56,114.94,257012,11.76,0.72,114.69,519,284546,12.42,0.68,115.48,1338,332359,12.8,3.01,117.29,213,271487,12.17,0.51,115.07,1644,2016-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-06,2145,monthly,280196,12.94,1.66,117.14,2145,428756,12.16,1.56,116.3,283826,12.7,1.61,117.1,239151,13.37,1.83,117.89,179904,13.87,1.65,117.46,233498,13.5,1.77,117.71,314794,12.58,1.59,116.77,261274,12.64,1.66,116.6,606,289265,13.07,1.66,117.39,1538,342364,16.58,3.01,120.82,214,275682,12.65,1.55,116.85,1931,2016-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-07,2358,monthly,284545,13.64,1.55,118.96,2358,435889,13.03,1.66,118.23,288211,13.2,1.55,118.91,242693,14.07,1.48,119.63,182584,14.59,1.49,119.21,236903,14.13,1.46,119.43,319868,13.33,1.61,118.65,265314,13.25,1.55,118.4,648,293763,13.82,1.55,119.22,1710,345293,17.06,0.86,121.85,160,280118,13.37,1.61,118.73,2198,2016-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-08,2451,monthly,289294,13.94,1.67,120.94,2451,444231,13.47,1.91,120.5,292992,13.47,1.66,120.88,246576,14.17,1.6,121.55,185150,15.0,1.41,120.89,240649,14.42,1.58,121.32,325385,13.64,1.72,120.7,269869,13.7,1.72,120.43,689,298601,14.05,1.65,121.18,1761,345490,16.13,0.06,121.92,160,285158,13.77,1.8,120.86,2291,2016-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-09,2237,monthly,290248,12.19,0.33,121.34,2237,445423,11.41,0.27,120.82,294228,12.03,0.42,121.39,247306,12.54,0.3,121.91,185782,13.09,0.34,121.3,241387,12.7,0.31,121.69,326505,11.86,0.34,121.11,270406,11.81,0.2,120.67,634,299763,12.36,0.39,121.65,1602,346744,13.97,0.36,122.37,183,286090,12.04,0.33,121.26,2054,2016-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-10,2254,monthly,291792,11.54,0.53,121.99,2254,449262,11.06,0.86,121.86,295995,11.46,0.6,122.12,247342,11.29,0.01,121.93,186973,12.72,0.64,122.08,242448,11.97,0.44,122.22,328437,11.27,0.59,121.83,272289,11.39,0.7,121.51,682,301135,11.61,0.46,122.21,1571,350437,14.15,1.06,123.67,221,287491,11.33,0.49,121.85,2033,2016-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-11,2235,monthly,291276,9.79,-0.18,121.77,2235,450123,9.72,0.19,122.09,295355,9.63,-0.22,121.86,246031,9.21,-0.53,121.28,186590,10.87,-0.2,121.83,241778,10.09,-0.28,121.88,328064,9.6,-0.11,121.69,271997,9.75,-0.11,121.38,709,300506,9.8,-0.21,121.95,1525,352492,13.09,0.59,124.39,175,286804,9.52,-0.24,121.56,2060,2016-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2016-12,2107,monthly,294132,10.52,0.98,122.97,2107,455692,10.84,1.24,123.61,297833,10.1,0.84,122.88,247953,9.71,0.78,122.23,188553,11.69,1.05,123.11,244110,10.7,0.96,123.06,331314,10.41,0.99,122.9,275126,10.71,1.15,122.78,579,303220,10.44,0.9,123.06,1528,357476,13.48,1.41,126.15,279,289515,10.28,0.95,122.71,1828,2016-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-01,1668,monthly,295136,9.9,0.34,123.39,1668,457490,10.42,0.39,124.09,298848,9.34,0.34,123.3,248762,9.15,0.33,122.63,189087,10.89,0.28,123.46,244911,10.06,0.33,123.46,332474,9.8,0.35,123.33,276066,10.21,0.34,123.2,497,304255,9.76,0.34,123.48,1169,360562,12.88,0.86,127.24,122,290382,9.66,0.3,123.08,1546,2017-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-02,1846,monthly,297366,10.25,0.76,124.32,1846,459706,10.57,0.48,124.69,300604,9.55,0.59,124.02,250203,9.25,0.58,123.34,192113,12.02,1.6,125.43,247193,10.52,0.93,124.61,334549,10.05,0.62,124.1,278335,10.71,0.82,124.21,528,306472,10.04,0.73,124.38,1318,364821,13.98,1.18,128.75,147,292465,9.95,0.72,123.96,1699,2017-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-03,2104,monthly,296391,9.03,-0.33,123.91,2104,457794,9.2,-0.42,124.18,299700,8.45,-0.3,123.65,248871,7.98,-0.53,122.68,192145,10.94,0.02,125.45,246564,9.44,-0.25,124.3,333263,8.74,-0.38,123.62,277558,9.48,-0.28,123.86,597,305408,8.84,-0.35,123.94,1499,364898,14.89,0.02,128.77,222,291399,8.56,-0.36,123.51,1882,2017-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-04,1796,monthly,298261,8.96,0.63,124.69,1796,460374,9.29,0.56,124.88,300861,8.81,0.39,124.13,250477,7.7,0.65,123.47,194118,10.28,1.03,126.74,248446,9.06,0.76,125.25,335045,8.85,0.53,124.28,279747,9.57,0.79,124.84,542,307134,8.69,0.56,124.64,1251,365713,10.41,0.22,129.06,193,293292,8.81,0.65,124.31,1603,2017-04-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-05,2006,monthly,301162,9.15,0.97,125.91,2006,464609,9.85,0.92,126.02,304512,9.12,1.21,125.64,252718,7.56,0.89,124.58,195726,10.19,0.83,127.79,250818,9.12,0.95,126.44,338346,9.12,0.99,125.51,282526,9.75,0.99,126.08,753,310094,8.88,0.96,125.85,1253,368692,9.09,0.81,130.11,190,296165,9.12,0.98,125.53,1816,2017-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-06,2362,monthly,305966,9.2,1.6,127.91,2362,471347,9.93,1.45,127.85,309420,9.02,1.61,127.66,256981,7.46,1.69,126.68,198996,10.61,1.67,129.93,254944,9.18,1.64,128.52,343622,9.16,1.56,127.46,287359,9.98,1.71,128.24,732,314891,8.86,1.55,127.79,1629,372714,8.86,1.09,131.53,310,300958,9.17,1.62,127.56,2052,2017-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-07,2239,monthly,308554,8.44,0.85,129.0,2239,474315,8.82,0.63,128.66,312485,8.42,0.99,128.93,258977,6.71,0.78,127.66,201090,10.14,1.05,131.29,257123,8.53,0.85,129.62,346504,8.33,0.84,128.53,289634,9.17,0.79,129.25,606,317625,8.12,0.87,128.9,1632,374833,8.56,0.57,132.28,216,303540,8.36,0.86,128.65,2023,2017-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-08,2513,monthly,309407,6.95,0.28,129.35,2513,475983,7.15,0.35,129.11,313135,6.87,0.21,129.19,260463,5.63,0.57,128.39,200881,8.5,-0.1,131.16,257649,7.06,0.2,129.89,347645,6.84,0.33,128.96,290298,7.57,0.23,129.55,682,318567,6.69,0.3,129.28,1830,373142,8.0,-0.45,131.68,185,304480,6.78,0.31,129.05,2328,2017-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-09,2320,monthly,309139,6.51,-0.09,129.24,2320,476627,7.01,0.14,129.28,312961,6.37,-0.06,129.12,260283,5.25,-0.07,128.31,199947,7.62,-0.47,130.55,257161,6.53,-0.19,129.64,347605,6.46,-0.01,128.94,289942,7.22,-0.12,129.39,627,318340,6.2,-0.07,129.19,1693,372084,7.31,-0.28,131.31,203,304244,6.35,-0.08,128.95,2117,2017-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-10,2263,monthly,309226,5.97,0.03,129.28,2263,478223,6.45,0.33,129.72,313404,5.88,0.14,129.31,260395,5.28,0.04,128.36,198787,6.32,-0.58,129.79,256924,5.97,-0.09,129.52,348007,5.96,0.12,129.09,290025,6.51,0.03,129.43,613,318428,5.74,0.03,129.23,1647,373061,6.46,0.26,131.65,240,304297,5.85,0.02,128.97,2023,2017-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-11,2171,monthly,309463,6.24,0.08,129.38,2171,479214,6.46,0.21,129.99,314148,6.36,0.24,129.61,260050,5.7,-0.13,128.19,198651,6.46,-0.07,129.7,256999,6.3,0.03,129.56,348394,6.2,0.11,129.23,290401,6.77,0.13,129.59,645,318600,6.02,0.05,129.3,1525,373030,5.83,-0.01,131.64,207,304541,6.18,0.08,129.08,1964,2017-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2017-12,2156,monthly,310360,5.52,0.29,129.75,2156,479590,5.24,0.08,130.09,314803,5.7,0.21,129.88,261384,5.42,0.51,128.85,199507,5.81,0.43,130.26,257931,5.66,0.36,130.03,349219,5.4,0.24,129.54,291096,5.8,0.24,129.9,561,319592,5.4,0.31,129.7,1594,374617,4.79,0.43,132.2,366,305406,5.49,0.28,129.44,1790,2017-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-01,1743,monthly,309521,4.87,-0.27,129.4,1743,478112,4.51,-0.31,129.69,314115,5.11,-0.22,129.6,260497,4.72,-0.34,128.41,199112,5.3,-0.2,130.0,257243,5.04,-0.27,129.68,348267,4.75,-0.27,129.19,290449,5.21,-0.22,129.62,506,318664,4.74,-0.29,129.32,1237,375210,4.06,0.16,132.41,159,304523,4.87,-0.29,129.07,1584,2018-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-02,1740,monthly,310170,4.31,0.21,129.67,1740,480437,4.51,0.49,130.32,314427,4.6,0.1,129.73,261182,4.39,0.26,128.75,198876,3.52,-0.12,129.85,257611,4.21,0.14,129.87,349174,4.37,0.26,129.52,291187,4.62,0.25,129.94,471,319273,4.18,0.19,129.57,1267,384524,5.4,2.48,135.7,162,304666,4.17,0.05,129.13,1578,2018-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-03,2001,monthly,309270,4.35,-0.29,129.3,2001,479735,4.79,-0.15,130.13,314238,4.85,-0.06,129.65,260060,4.5,-0.43,128.2,197628,2.85,-0.63,129.03,256625,4.08,-0.38,129.37,348391,4.54,-0.22,129.23,290024,4.49,-0.4,129.43,510,318493,4.28,-0.24,129.25,1490,384843,5.47,0.08,135.81,308,303792,4.25,-0.29,128.76,1693,2018-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-04,1765,monthly,309242,3.68,-0.01,129.28,1765,479238,4.1,-0.1,129.99,314384,4.5,0.05,129.71,260999,4.2,0.36,128.66,196864,1.41,-0.39,128.54,256696,3.32,0.03,129.41,348253,3.94,-0.04,129.18,289569,3.51,-0.16,129.22,460,318665,3.75,0.05,129.32,1303,385578,5.43,0.19,136.07,238,303705,3.55,-0.03,128.72,1527,2018-04-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-05,2115,monthly,308636,2.48,-0.2,129.03,2115,477703,2.82,-0.32,129.58,314632,3.32,0.08,129.81,260920,3.25,-0.03,128.62,195691,-0.02,-0.6,127.77,256084,2.1,-0.24,129.1,347695,2.76,-0.16,128.97,288585,2.14,-0.34,128.78,552,318234,2.62,-0.14,129.15,1562,378272,2.6,-1.89,133.49,245,303617,2.52,-0.03,128.69,1870,2018-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-06,2218,monthly,309632,1.2,0.32,129.45,2218,479252,1.68,0.32,130.0,316125,2.17,0.47,130.43,261580,1.79,0.25,128.95,196053,-1.48,0.19,128.01,256738,0.7,0.26,129.43,349015,1.57,0.38,129.46,289849,0.87,0.44,129.35,522,319106,1.34,0.27,129.5,1696,378411,1.53,0.04,133.54,453,304683,1.24,0.35,129.14,1765,2018-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-07,2157,monthly,312482,1.27,0.92,130.64,2157,485030,2.26,1.21,131.56,318980,2.08,0.9,131.61,263408,1.71,0.7,129.85,197533,-1.77,0.75,128.97,258712,0.62,0.77,130.42,352674,1.78,1.05,130.82,292732,1.07,0.99,130.63,540,321943,1.36,0.89,130.65,1615,380118,1.41,0.45,134.14,238,307627,1.35,0.97,130.38,1919,2018-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-08,2446,monthly,313252,1.24,0.25,130.96,2446,486040,2.11,0.21,131.84,319718,2.1,0.23,131.91,264168,1.42,0.29,130.22,198083,-1.39,0.28,129.33,259388,0.67,0.26,130.76,353498,1.68,0.23,131.13,293390,1.07,0.22,130.93,658,322765,1.32,0.26,130.99,1787,383280,2.72,0.83,135.26,185,308209,1.22,0.19,130.63,2261,2018-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-09,1959,monthly,314129,1.61,0.28,131.33,1959,488358,2.46,0.48,132.47,320635,2.45,0.29,132.29,264998,1.81,0.31,130.63,197903,-1.02,-0.09,129.21,260049,1.12,0.25,131.1,354564,2.0,0.3,131.52,294414,1.54,0.35,131.38,511,323576,1.64,0.25,131.32,1447,384531,3.35,0.33,135.7,208,309058,1.58,0.28,130.99,1751,2018-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-10,2280,monthly,313594,1.41,-0.17,131.1,2280,487748,1.99,-0.12,132.3,320241,2.18,-0.12,132.13,264195,1.46,-0.3,130.23,197607,-0.59,-0.15,129.02,259662,1.07,-0.15,130.9,353895,1.69,-0.19,131.27,294058,1.39,-0.12,131.23,600,322957,1.42,-0.19,131.07,1679,385870,3.43,0.35,136.17,268,308375,1.34,-0.22,130.7,2012,2018-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-11,2291,monthly,315346,1.9,0.56,131.84,2291,492134,2.7,0.9,133.49,322231,2.57,0.62,132.95,264906,1.87,0.27,130.58,198143,-0.26,0.27,129.37,260720,1.45,0.41,131.43,356325,2.28,0.69,132.17,296411,2.07,0.8,132.28,588,324431,1.83,0.46,131.66,1702,383637,2.84,-0.58,135.39,255,310448,1.94,0.67,131.58,2036,2018-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2018-12,1977,monthly,314691,1.4,-0.21,131.56,1977,490573,2.29,-0.32,133.07,321479,2.12,-0.23,132.64,264131,1.05,-0.29,130.2,198368,-0.57,0.11,129.52,260389,0.95,-0.13,131.27,355342,1.75,-0.28,131.81,295829,1.63,-0.2,132.02,495,323742,1.3,-0.21,131.38,1482,383713,2.43,0.02,135.41,379,309733,1.42,-0.23,131.28,1598,2018-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-01,1547,monthly,313470,1.28,-0.39,131.05,1547,489391,2.36,-0.24,132.75,320452,2.02,-0.32,132.21,263012,0.97,-0.42,129.65,197017,-1.05,-0.68,128.64,259214,0.77,-0.45,130.67,354154,1.69,-0.33,131.37,294693,1.46,-0.38,131.51,418,322480,1.2,-0.39,130.87,1128,381224,1.6,-0.65,134.53,141,308609,1.34,-0.36,130.8,1406,2019-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-02,1655,monthly,311460,0.42,-0.64,130.21,1655,485797,1.12,-0.73,131.77,318307,1.23,-0.67,131.33,261214,0.01,-0.68,128.76,196244,-1.32,-0.39,128.13,257856,0.1,-0.52,129.99,351533,0.68,-0.74,130.4,292028,0.29,-0.9,130.32,444,320746,0.46,-0.54,130.17,1210,387644,0.81,1.68,136.8,176,305892,0.4,-0.88,129.65,1479,2019-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-03,1831,monthly,309832,0.18,-0.52,129.53,1831,483264,0.74,-0.52,131.08,317028,0.89,-0.4,130.8,259965,-0.04,-0.48,128.15,194758,-1.45,-0.76,127.16,256276,-0.14,-0.61,129.19,349963,0.45,-0.45,129.81,289111,-0.31,-1.0,129.02,452,319648,0.36,-0.34,129.72,1371,389170,1.12,0.39,137.34,280,303995,0.07,-0.62,128.85,1551,2019-03-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-04,1790,monthly,309261,0.01,-0.18,129.29,1790,481559,0.48,-0.35,130.62,316927,0.81,-0.03,130.76,259811,-0.46,-0.06,128.07,194176,-1.37,-0.3,126.78,255937,-0.3,-0.13,129.02,349164,0.26,-0.23,129.52,288296,-0.44,-0.28,128.65,441,319172,0.16,-0.15,129.53,1343,389976,1.14,0.21,137.62,256,303301,-0.13,-0.23,128.55,1534,2019-04-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-05,1834,monthly,309604,0.31,0.11,129.44,1834,481971,0.89,0.09,130.73,317747,0.99,0.26,131.1,260389,-0.2,0.22,128.36,193759,-0.99,-0.21,126.51,255954,-0.05,0.01,129.03,349859,0.62,0.2,129.78,289061,0.16,0.27,129.0,421,319346,0.35,0.05,129.6,1402,386036,2.05,-1.01,136.23,278,304016,0.13,0.24,128.85,1556,2019-05-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-06,1954,monthly,310369,0.24,0.25,129.76,1954,483448,0.88,0.31,131.13,318340,0.7,0.19,131.34,261213,-0.14,0.32,128.76,194063,-1.02,0.16,126.71,256525,-0.08,0.22,129.32,350794,0.51,0.27,130.12,290894,0.36,0.63,129.81,454,319679,0.18,0.1,129.74,1476,383509,1.35,-0.65,135.34,414,305073,0.13,0.35,129.3,1540,2019-06-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-07,2236,monthly,312326,-0.05,0.63,130.57,2236,486021,0.2,0.53,131.83,319914,0.29,0.49,131.99,263208,-0.08,0.76,129.75,195693,-0.93,0.84,127.77,258334,-0.15,0.71,130.23,352785,0.03,0.57,130.86,292514,-0.07,0.56,130.54,541,321781,-0.05,0.66,130.59,1665,388198,2.13,1.22,137.0,251,306800,-0.27,0.57,130.03,1985,2019-07-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-08,2174,monthly,311877,-0.44,-0.14,130.39,2174,484944,-0.23,-0.22,131.54,319237,-0.15,-0.21,131.71,263538,-0.24,0.13,129.91,195222,-1.44,-0.24,127.46,258012,-0.53,-0.12,130.07,352224,-0.36,-0.16,130.65,291252,-0.73,-0.43,129.97,525,321662,-0.34,-0.04,130.54,1633,387450,1.09,-0.19,136.73,257,306377,-0.59,-0.14,129.86,1917,2019-08-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-09,2106,monthly,312809,-0.42,0.3,130.78,2106,486584,-0.36,0.34,131.98,319827,-0.25,0.18,131.96,264576,-0.16,0.39,130.42,195794,-1.07,0.29,127.84,258862,-0.46,0.33,130.5,353183,-0.39,0.27,131.01,292139,-0.77,0.3,130.37,510,322615,-0.3,0.3,130.93,1570,391522,1.82,1.05,138.17,291,307034,-0.65,0.21,130.13,1815,2019-09-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-10,1975,monthly,310759,-0.9,-0.66,129.92,1975,483280,-0.92,-0.68,131.09,318344,-0.59,-0.46,131.34,262944,-0.47,-0.62,129.62,193915,-1.87,-0.96,126.61,256914,-1.06,-0.75,129.51,351158,-0.77,-0.57,130.26,290290,-1.28,-0.63,129.54,481,320475,-0.77,-0.66,130.06,1470,386474,0.16,-1.29,136.39,214,305237,-1.02,-0.59,129.37,1761,2019-10-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-11,2052,monthly,310964,-1.39,0.07,130.0,2052,483871,-1.68,0.12,131.25,319116,-0.97,0.24,131.66,262830,-0.78,-0.04,129.56,193597,-2.29,-0.16,126.4,257006,-1.42,0.04,129.56,351479,-1.36,0.09,130.38,291162,-1.77,0.3,129.93,486,320409,-1.24,-0.02,130.03,1517,381918,-0.45,-1.18,134.78,238,305871,-1.47,0.21,129.64,1814,2019-11-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2019-12,1782,monthly,309227,-1.74,-0.56,129.28,1782,480780,-2.0,-0.64,130.41,318104,-1.05,-0.32,131.25,261466,-1.01,-0.52,128.89,191943,-3.24,-0.85,125.32,255573,-1.85,-0.56,128.84,349513,-1.64,-0.56,129.65,289340,-2.19,-0.63,129.12,453,318699,-1.56,-0.53,129.34,1230,375012,-2.27,-1.81,132.34,302,304587,-1.66,-0.42,129.1,1480,2019-12-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2020-01,1438,monthly,310362,-0.99,0.37,129.75,1438,483195,-1.27,0.5,131.07,319165,-0.4,0.33,131.68,262376,-0.24,0.35,129.34,192365,-2.36,0.22,125.6,256480,-1.05,0.35,129.3,350832,-0.94,0.38,130.14,289729,-1.68,0.13,129.29,327,320144,-0.72,0.45,129.92,957,382609,0.36,2.03,135.02,136,305177,-1.11,0.19,129.35,1302,2020-01-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2020-02,,monthly,310161,-0.42,-0.07,129.67,,483477,-0.48,0.06,131.14,318923,0.19,-0.08,131.58,262091,0.34,-0.11,129.2,191924,-2.2,-0.23,125.31,256276,-0.61,-0.08,129.19,350658,-0.25,-0.05,130.07,289032,-1.03,-0.24,128.98,,320159,-0.18,0.0,129.93,,,,,,,,,,,,2020-02-01
Essex,http://landregistry.data.gov.uk/id/region/essex,E10000012,2020-03,,monthly,311948,0.68,0.58,130.42,,490179,1.43,1.39,132.96,321761,1.49,0.89,132.75,260757,0.3,-0.51,128.54,191965,-1.43,0.02,125.34,256979,0.27,0.27,129.55,353616,1.04,0.84,131.17,291937,0.98,1.01,130.28,,321583,0.61,0.45,130.51,,,,,,,,,,,,2020-03-01
