"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Percentage change (yearly) All property types","Percentage change (monthly) All property types","House price index All property types","Sales volume All property types","Average price Detached houses","Percentage change (yearly) Detached houses","Percentage change (monthly) Detached houses","House price index Detached houses","Average price Semi-detached houses","Percentage change (yearly) Semi-detached houses","Percentage change (monthly) Semi-detached houses","House price index Semi-detached houses","Average price Terraced houses","Percentage change (yearly) Terraced houses","Percentage change (monthly) Terraced houses","House price index Terraced houses","Average price Flats and maisonettes","Percentage change (yearly) Flats and maisonettes","Percentage change (monthly) Flats and maisonettes","House price index Flats and maisonettes","Average price First-time buyers","Percentage change (yearly) First-time buyers","Percentage change (monthly) First-time buyers","House price index First-time buyers","Average price Former owner-occupiers","Percentage change (yearly) Former owner-occupiers","Percentage change (monthly) Former owner-occupiers","House price index Former owner-occupiers","Average price Cash purchases","Percentage change (yearly) Cash purchases","Percentage change (monthly) Cash purchases","House price index Cash purchases","Sales volume Cash purchases","Average price Mortgage purchases","Percentage change (yearly) Mortgage purchases","Percentage change (monthly) Mortgage purchases","House price index Mortgage purchases","Sales volume Mortgage purchases","Average price New build","Percentage change (yearly) New build","Percentage change (monthly) New build","House price index New build","Sales volume New build","Average price Existing properties","Percentage change (yearly) Existing properties","Percentage change (monthly) Existing properties","House price index Existing properties","Sales volume Existing properties","Pivotable date"
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-01,1088,monthly,73428,,,23.12,1088,149530,,,23.62,82753,,,22.46,61010,,,22.15,52207,,,25.35,,,,,,,,,,,,,,,,,,,80741,,,23.98,168,72890,,,23.04,920,1995-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-02,1081,monthly,73658,,0.31,23.19,1081,148344,,-0.79,23.44,83282,,0.64,22.6,61450,,0.72,22.31,52415,,0.4,25.45,,,,,,,,,,,,,,,,,,,81195,,0.56,24.12,189,73081,,0.26,23.1,892,1995-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-03,1565,monthly,73459,,-0.27,23.13,1565,147428,,-0.62,23.29,83015,,-0.32,22.53,61484,,0.06,22.32,52195,,-0.42,25.35,,,,,,,,,,,,,,,,,,,81018,,-0.22,24.06,283,72877,,-0.28,23.03,1282,1995-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-04,1362,monthly,73321,,-0.19,23.08,1362,146349,,-0.73,23.12,82938,,-0.09,22.51,61478,,-0.01,22.32,52178,,-0.03,25.34,,,,,,,,,,,,,,,,,,,80667,,-0.43,23.96,215,72777,,-0.14,23.0,1147,1995-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-05,1572,monthly,73298,,-0.03,23.08,1572,146580,,0.16,23.16,82950,,0.01,22.51,61397,,-0.13,22.29,52119,,-0.11,25.31,,,,,,,,,,,,,,,,,,,80593,,-0.09,23.94,264,72763,,-0.02,23.0,1308,1995-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-06,1702,monthly,73200,,-0.13,23.04,1702,146396,,-0.13,23.13,83005,,0.07,22.52,61126,,-0.44,22.19,52212,,0.18,25.36,,,,,,,,,,,,,,,,,,,80595,,0.0,23.94,361,72645,,-0.16,22.96,1341,1995-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-07,1636,monthly,73863,,0.91,23.25,1636,148269,,1.28,23.42,83842,,1.01,22.75,61702,,0.94,22.4,52360,,0.28,25.43,,,,,,,,,,,,,,,,,,,81391,,0.99,24.17,249,73291,,0.89,23.16,1387,1995-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-08,1697,monthly,73970,,0.14,23.29,1697,149160,,0.6,23.56,84003,,0.19,22.8,61793,,0.15,22.43,52129,,-0.44,25.32,,,,,,,,,,,,,,,,,,,81208,,-0.22,24.12,216,73452,,0.22,23.22,1481,1995-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-09,1558,monthly,74325,,0.48,23.4,1558,150679,,1.02,23.8,84368,,0.43,22.89,62135,,0.55,22.56,52016,,-0.22,25.26,,,,,,,,,,,,,,,,,,,80971,,-0.29,24.05,223,73921,,0.64,23.36,1335,1995-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-10,1345,monthly,73410,,-1.23,23.11,1345,149018,,-1.1,23.54,83413,,-1.13,22.64,61223,,-1.47,22.22,51466,,-1.06,24.99,,,,,,,,,,,,,,,,,,,80272,,-0.86,23.84,199,72956,,-1.31,23.06,1146,1995-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-11,1575,monthly,73259,,-0.21,23.06,1575,148448,,-0.38,23.45,83249,,-0.2,22.59,60989,,-0.38,22.14,51632,,0.32,25.07,,,,,,,,,,,,,,,,,,,80533,,0.33,23.92,259,72728,,-0.31,22.99,1316,1995-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1995-12,1633,monthly,72999,,-0.36,22.98,1633,147388,,-0.71,23.28,82975,,-0.33,22.52,60824,,-0.27,22.08,51562,,-0.14,25.04,,,,,,,,,,,,,,,,,,,80995,,0.57,24.06,385,72331,,-0.55,22.86,1248,1995-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-01,1219,monthly,73333,-0.13,0.46,23.09,1219,148224,-0.87,0.57,23.42,83363,0.74,0.47,22.62,61163,0.25,0.56,22.2,51632,-1.1,0.14,25.07,,,,,,,,,,,,,,,,,,,81788,1.3,0.98,24.29,149,72585,-0.42,0.35,22.94,1070,1996-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-02,1259,monthly,73124,-0.72,-0.29,23.02,1259,147744,-0.4,-0.32,23.34,83050,-0.28,-0.38,22.54,61130,-0.52,-0.05,22.19,51360,-2.01,-0.53,24.94,,,,,,,,,,,,,,,,,,,82270,1.32,0.59,24.44,192,72261,-1.12,-0.45,22.84,1067,1996-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-03,1615,monthly,73099,-0.49,-0.03,23.01,1615,148274,0.57,0.36,23.42,83199,0.22,0.18,22.58,61011,-0.77,-0.2,22.15,51133,-2.03,-0.44,24.83,,,,,,,,,,,,,,,,,,,82404,1.71,0.16,24.47,244,72203,-0.92,-0.08,22.82,1371,1996-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-04,1645,monthly,73337,0.02,0.33,23.09,1645,148240,1.29,-0.02,23.42,83307,0.45,0.13,22.61,61392,-0.14,0.62,22.29,51371,-1.55,0.46,24.95,,,,,,,,,,,,,,,,,,,82553,2.34,0.18,24.52,223,72456,-0.44,0.35,22.9,1422,1996-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-05,1924,monthly,73792,0.67,0.62,23.23,1924,148724,1.46,0.33,23.5,83837,1.07,0.64,22.75,61961,0.92,0.93,22.49,51571,-1.05,0.39,25.04,,,,,,,,,,,,,,,,,,,82099,1.87,-0.55,24.38,282,73044,0.39,0.81,23.09,1642,1996-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-06,1819,monthly,74346,1.56,0.75,23.4,1819,149461,2.09,0.5,23.61,84200,1.44,0.43,22.85,62445,2.16,0.78,22.67,52307,0.18,1.43,25.4,,,,,,,,,,,,,,,,,,,82625,2.52,0.64,24.54,346,73605,1.32,0.77,23.26,1473,1996-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-07,2275,monthly,74871,1.36,0.71,23.57,2275,151241,2.0,1.19,23.89,84966,1.34,0.91,23.06,62742,1.69,0.47,22.78,52456,0.18,0.29,25.47,,,,,,,,,,,,,,,,,,,82918,1.88,0.35,24.63,269,74166,1.19,0.76,23.44,2006,1996-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-08,2291,monthly,75673,2.3,1.07,23.82,2291,154196,3.38,1.95,24.36,85975,2.35,1.19,23.33,63212,2.3,0.75,22.95,52693,1.08,0.45,25.59,,,,,,,,,,,,,,,,,,,83830,3.23,1.1,24.9,252,74958,2.05,1.07,23.69,2039,1996-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-09,2112,monthly,76278,2.63,0.8,24.01,2112,156616,3.94,1.57,24.74,86798,2.88,0.96,23.55,63708,2.53,0.79,23.13,52520,0.97,-0.33,25.5,,,,,,,,,,,,,,,,,,,84016,3.76,0.22,24.95,285,75627,2.31,0.89,23.9,1827,1996-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-10,2078,monthly,76539,4.26,0.34,24.1,2078,157558,5.73,0.6,24.89,87165,4.5,0.42,23.65,63895,4.36,0.29,23.19,52523,2.05,0.01,25.51,,,,,,,,,,,,,,,,,,,84337,5.06,0.38,25.05,292,75880,4.01,0.33,23.98,1786,1996-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-11,2373,monthly,76769,4.79,0.3,24.17,2373,157308,5.97,-0.16,24.85,87405,4.99,0.28,23.72,64121,5.14,0.35,23.28,52946,2.55,0.81,25.71,,,,,,,,,,,,,,,,,,,84538,4.97,0.24,25.11,324,76117,4.66,0.31,24.06,2049,1996-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1996-12,2274,monthly,77304,5.9,0.7,24.34,2274,157706,7.0,0.25,24.91,88216,6.32,0.93,23.94,64620,6.24,0.78,23.46,53360,3.49,0.78,25.91,,,,,,,,,,,,,,,,,,,84926,4.85,0.46,25.22,401,76677,6.01,0.74,24.23,1873,1996-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-01,1728,monthly,78368,6.87,1.38,24.67,1728,159957,7.92,1.43,25.27,89448,7.3,1.4,24.27,65564,7.2,1.46,23.8,53964,4.52,1.13,26.21,,,,,,,,,,,,,,,,,,,85503,4.54,0.68,25.4,218,77818,7.21,1.49,24.6,1510,1997-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-02,1571,monthly,79119,8.2,0.96,24.91,1571,162236,9.81,1.42,25.63,90305,8.74,0.96,24.51,66056,8.06,0.75,23.98,54336,5.79,0.69,26.39,,,,,,,,,,,,,,,,,,,86417,5.04,1.07,25.67,189,78558,8.71,0.95,24.83,1382,1997-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-03,1830,monthly,80029,9.48,1.15,25.19,1830,164297,10.81,1.27,25.96,91081,9.47,0.86,24.72,66845,9.56,1.19,24.26,55003,7.57,1.23,26.71,,,,,,,,,,,,,,,,,,,87558,6.26,1.32,26.01,286,79444,10.03,1.13,25.11,1544,1997-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-04,2031,monthly,80377,9.6,0.44,25.3,2031,164606,11.04,0.19,26.0,91541,9.88,0.51,24.84,67147,9.38,0.45,24.37,55327,7.7,0.59,26.87,,,,,,,,,,,,,,,,,,,88119,6.74,0.64,26.17,258,79766,10.09,0.41,25.21,1773,1997-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-05,2297,monthly,81570,10.54,1.48,25.68,2297,166958,12.26,1.43,26.38,93184,11.15,1.79,25.29,68256,10.16,1.65,24.78,55844,8.29,0.93,27.12,,,,,,,,,,,,,,,,,,,88896,8.28,0.88,26.4,324,81019,10.92,1.57,25.61,1973,1997-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-06,2549,monthly,83019,11.67,1.78,26.14,2549,170485,14.07,2.11,26.93,95117,12.97,2.08,25.81,69422,11.17,1.71,25.2,56515,8.05,1.2,27.45,,,,,,,,,,,,,,,,,,,89986,8.91,1.23,26.73,404,82521,12.11,1.85,26.08,2145,1997-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-07,2783,monthly,85306,13.94,2.75,26.86,2783,175757,16.21,3.09,27.77,97903,15.23,2.93,26.57,71382,13.77,2.82,25.91,57701,10.0,2.1,28.02,,,,,,,,,,,,,,,,,,,91930,10.87,2.16,27.3,311,84863,14.42,2.84,26.82,2472,1997-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-08,2471,monthly,87398,15.49,2.45,27.51,2471,180767,17.23,2.85,28.56,100334,16.7,2.48,27.23,73066,15.59,2.36,26.52,58941,11.86,2.15,28.62,,,,,,,,,,,,,,,,,,,93864,11.97,2.1,27.88,261,86986,16.05,2.5,27.49,2210,1997-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-09,2211,monthly,88837,16.46,1.65,27.97,2211,184266,17.65,1.94,29.11,102161,17.7,1.82,27.72,74201,16.47,1.55,26.93,59706,13.68,1.3,29.0,,,,,,,,,,,,,,,,,,,95535,13.71,1.78,28.37,244,88402,16.89,1.63,27.94,1967,1997-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-10,2281,monthly,90510,18.25,1.88,28.49,2281,188001,19.32,2.03,29.7,104153,19.49,1.95,28.26,75412,18.03,1.63,27.37,60939,16.02,2.06,29.59,,,,,,,,,,,,,,,,,,,97495,15.6,2.05,28.96,207,90046,18.67,1.86,28.46,2074,1997-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-11,1890,monthly,91184,18.78,0.75,28.71,1890,189762,20.63,0.94,29.98,104912,20.03,0.73,28.47,75906,18.38,0.65,27.55,61371,15.91,0.71,29.8,,,,,,,,,,,,,,,,,,,98799,16.87,1.34,29.34,189,90642,19.08,0.66,28.65,1701,1997-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1997-12,2081,monthly,92374,19.49,1.3,29.08,2081,191745,21.58,1.05,30.29,106351,20.56,1.37,28.86,76948,19.08,1.37,27.93,62225,16.61,1.39,30.22,,,,,,,,,,,,,,,,,,,100391,18.21,1.61,29.82,273,91785,19.7,1.26,29.01,1808,1997-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-01,1523,monthly,92657,18.23,0.31,29.17,1523,193344,20.87,0.83,30.54,106478,19.04,0.12,28.89,77156,17.68,0.27,28.01,62241,15.34,0.03,30.23,,,,,,,,,,,,,,,,,,,101379,18.57,0.98,30.11,133,91980,18.2,0.21,29.07,1390,1998-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-02,1543,monthly,93195,17.79,0.58,29.34,1543,193617,19.34,0.14,30.59,106991,18.48,0.48,29.03,77599,17.47,0.57,28.17,62910,15.78,1.08,30.55,,,,,,,,,,,,,,,,,,,102497,18.61,1.1,30.44,151,92452,17.69,0.51,29.22,1392,1998-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-03,1861,monthly,93652,17.02,0.49,29.48,1861,194981,18.68,0.7,30.8,107452,17.97,0.43,29.16,77987,16.67,0.5,28.31,63076,14.68,0.26,30.63,,,,,,,,,,,,,,,,,,,103637,18.36,1.11,30.78,151,92835,16.86,0.41,29.34,1710,1998-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-04,1941,monthly,94515,17.59,0.92,29.75,1941,195607,18.83,0.32,30.9,108604,18.64,1.07,29.47,78899,17.5,1.17,28.64,63664,15.07,0.93,30.92,,,,,,,,,,,,,,,,,,,104340,18.41,0.68,30.99,163,93714,17.49,0.95,29.62,1778,1998-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-05,2037,monthly,96333,18.1,1.92,30.33,2037,199193,19.31,1.83,31.47,110761,18.86,1.99,30.06,80674,18.19,2.25,29.28,64572,15.63,1.43,31.36,,,,,,,,,,,,,,,,,,,105639,18.83,1.24,31.38,183,95584,17.98,2.0,30.21,1854,1998-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-06,2180,monthly,97684,17.66,1.4,30.75,2180,201234,18.04,1.02,31.79,112100,17.85,1.21,30.42,81804,17.84,1.4,29.69,65840,16.5,1.96,31.97,,,,,,,,,,,,,,,,,,,106135,17.95,0.47,31.52,303,97017,17.57,1.5,30.66,1877,1998-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-07,2488,monthly,99126,16.2,1.48,31.21,2488,205140,16.72,1.94,32.41,113897,16.34,1.6,30.91,82881,16.11,1.32,30.09,66610,15.44,1.17,32.35,,,,,,,,,,,,,,,,,,,107950,17.43,1.71,32.06,234,98425,15.98,1.45,31.11,2254,1998-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-08,2188,monthly,99854,14.25,0.73,31.44,2188,208447,15.31,1.61,32.93,114701,14.32,0.71,31.13,83229,13.91,0.42,30.21,66909,13.52,0.45,32.49,,,,,,,,,,,,,,,,,,,109207,16.35,1.16,32.44,157,99105,13.93,0.69,31.32,2031,1998-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-09,2041,monthly,100747,13.41,0.89,31.72,2041,211463,14.76,1.45,33.41,115825,13.37,0.98,31.43,83905,13.08,0.81,30.46,67179,12.52,0.4,32.62,,,,,,,,,,,,,,,,,,,110020,15.16,0.74,32.68,177,100006,13.13,0.91,31.61,1864,1998-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-10,1966,monthly,100941,11.52,0.19,31.78,1966,211539,12.52,0.04,33.42,115907,11.29,0.07,31.45,83997,11.38,0.11,30.49,67582,10.9,0.6,32.82,,,,,,,,,,,,,,,,,,,109924,12.75,-0.09,32.65,168,100228,11.31,0.22,31.68,1798,1998-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-11,1838,monthly,101384,11.19,0.44,31.92,1838,211720,11.57,0.09,33.45,116410,10.96,0.43,31.59,84292,11.05,0.35,30.6,68202,11.13,0.92,33.12,,,,,,,,,,,,,,,,,,,110439,11.78,0.47,32.8,159,100665,11.06,0.44,31.82,1679,1998-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1998-12,1998,monthly,101062,9.41,-0.32,31.82,1998,210092,9.57,-0.77,33.19,116123,9.19,-0.25,31.51,83975,9.13,-0.38,30.48,68291,9.75,0.13,33.16,,,,,,,,,,,,,,,,,,,110999,10.57,0.51,32.97,282,100259,9.23,-0.4,31.69,1716,1998-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-01,1440,monthly,101125,9.14,0.06,31.84,1440,210449,8.85,0.17,33.25,116147,9.08,0.02,31.52,84032,8.91,0.07,30.5,68286,9.71,-0.01,33.16,,,,,,,,,,,,,,,,,,,111896,10.37,0.81,33.23,99,100243,8.98,-0.02,31.68,1341,1999-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-02,1348,monthly,101340,8.74,0.21,31.9,1348,211361,9.16,0.43,33.39,116413,8.81,0.23,31.59,84072,8.34,0.05,30.52,68457,8.82,0.25,33.24,,,,,,,,,,,,,,,,,,,112666,9.92,0.69,33.46,102,100407,8.61,0.16,31.73,1246,1999-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-03,1982,monthly,101686,8.58,0.34,32.01,1982,212580,9.03,0.58,33.58,116566,8.48,0.13,31.63,84289,8.08,0.26,30.6,68775,9.03,0.46,33.4,,,,,,,,,,,,,,,,,,,113336,9.36,0.59,33.66,212,100724,8.5,0.32,31.84,1770,1999-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-04,2272,monthly,102595,8.55,0.89,32.3,2272,213628,9.21,0.49,33.75,117402,8.1,0.72,31.86,85266,8.07,1.16,30.95,69484,9.14,1.03,33.74,,,,,,,,,,,,,,,,,,,113694,8.96,0.32,33.77,198,101686,8.51,0.96,32.14,2074,1999-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-05,2196,monthly,103414,7.35,0.8,32.56,2196,214248,7.56,0.29,33.85,118285,6.79,0.75,32.1,86267,6.93,1.17,31.31,69987,8.39,0.72,33.99,,,,,,,,,,,,,,,,,,,114330,8.23,0.56,33.96,267,102525,7.26,0.82,32.4,1929,1999-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-06,2465,monthly,105060,7.55,1.59,33.07,2465,217840,8.25,1.68,34.41,120206,7.23,1.62,32.62,87697,7.2,1.66,31.83,70950,7.76,1.37,34.46,,,,,,,,,,,,,,,,,,,115805,9.11,1.29,34.4,294,104189,7.39,1.62,32.93,2171,1999-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-07,2955,monthly,107098,8.04,1.94,33.72,2955,223555,8.98,2.62,35.32,122620,7.66,2.01,33.27,89203,7.63,1.72,32.38,72085,8.22,1.6,35.01,,,,,,,,,,,,,,,,,,,118474,9.75,2.3,35.19,241,106170,7.87,1.9,33.56,2714,1999-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-08,2749,monthly,108628,8.79,1.43,34.2,2749,227924,9.34,1.95,36.01,124214,8.29,1.3,33.71,90429,8.65,1.37,32.83,72929,9.0,1.17,35.42,,,,,,,,,,,,,,,,,,,119725,9.63,1.06,35.56,209,107730,8.7,1.47,34.05,2540,1999-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-09,2645,monthly,111651,10.82,2.78,35.15,2645,235857,11.54,3.48,37.26,127464,10.05,2.62,34.59,92713,10.5,2.53,33.65,74917,11.52,2.73,36.38,,,,,,,,,,,,,,,,,,,122716,11.54,2.5,36.45,271,110760,10.75,2.81,35.01,2374,1999-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-10,2542,monthly,113439,12.38,1.6,35.71,2542,238919,12.94,1.3,37.74,129460,11.69,1.57,35.13,93984,11.89,1.37,34.12,76625,13.38,2.28,37.21,,,,,,,,,,,,,,,,,,,124016,12.82,1.06,36.83,255,112598,12.34,1.66,35.59,2287,1999-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-11,2417,monthly,116178,14.59,2.41,36.57,2417,244683,15.57,2.41,38.65,132577,13.89,2.41,35.98,96043,13.94,2.19,34.86,78750,15.47,2.77,38.24,,,,,,,,,,,,,,,,,,,126747,14.77,2.2,37.65,250,115342,14.58,2.44,36.46,2167,1999-11-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,1999-12,2473,monthly,117726,16.49,1.33,37.06,2473,245632,16.92,0.39,38.8,134317,15.67,1.31,36.45,97490,16.09,1.51,35.39,80286,17.56,1.95,38.99,,,,,,,,,,,,,,,,,,,129278,16.47,2.0,38.4,309,116798,16.5,1.26,36.92,2164,1999-12-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-01,1613,monthly,120156,18.82,2.06,37.83,1613,251719,19.61,2.48,39.77,137230,18.15,2.17,37.24,99519,18.43,2.08,36.13,81537,19.4,1.56,39.6,,,,,,,,,,,,,,,,,,,132309,18.24,2.34,39.3,114,119174,18.88,2.03,37.67,1499,2000-01-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-02,1660,monthly,121190,19.59,0.86,38.15,1660,253496,19.94,0.71,40.05,138293,18.79,0.77,37.53,100544,19.59,1.03,36.5,82179,20.04,0.79,39.91,,,,,,,,,,,,,,,,,,,134018,18.95,1.29,39.8,168,120144,19.66,0.81,37.97,1492,2000-02-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-03,2218,monthly,122543,20.51,1.12,38.58,2218,257313,21.04,1.51,40.65,139993,20.1,1.23,37.99,101702,20.66,1.15,36.92,82626,20.14,0.54,40.13,,,,,,,,,,,,,,,,,,,134866,19.0,0.63,40.06,246,121547,20.67,1.17,38.42,1972,2000-03-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-04,1942,monthly,124956,21.8,1.97,39.34,1942,260844,22.1,1.37,41.21,142573,21.44,1.84,38.69,103749,21.68,2.01,37.66,84690,21.88,2.5,41.13,,,,,,,,,,,,,,,,,,,137201,20.68,1.73,40.75,170,123972,21.92,1.99,39.18,1772,2000-04-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-05,2007,monthly,128804,24.55,3.08,40.55,2007,268750,25.44,3.03,42.46,147339,24.56,3.34,39.98,106688,23.67,2.83,38.73,87405,24.89,3.21,42.45,,,,,,,,,,,,,,,,,,,141175,23.48,2.9,41.93,171,127814,24.67,3.1,40.4,1836,2000-05-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-06,2273,monthly,131419,25.09,2.03,41.37,2273,273651,25.62,1.82,43.23,150360,25.09,2.05,40.8,108717,23.97,1.9,39.46,89461,26.09,2.35,43.44,,,,,,,,,,,,,,,,,,,143592,23.99,1.71,42.65,237,130455,25.21,2.07,41.23,2036,2000-06-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-07,2088,monthly,132774,23.97,1.03,41.8,2088,278659,24.65,1.83,44.02,152100,24.04,1.16,41.27,109652,22.92,0.86,39.8,89929,24.75,0.52,43.67,,,,,,,,,,,,,,,,,,,145200,22.56,1.12,43.13,149,131787,24.13,1.02,41.65,1939,2000-07-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-08,2029,monthly,133622,23.01,0.64,42.07,2029,281640,23.57,1.07,44.49,152914,23.11,0.53,41.49,110099,21.75,0.41,39.97,90566,24.18,0.71,43.98,,,,,,,,,,,,,,,,,,,146328,22.22,0.78,43.46,168,132609,23.09,0.62,41.91,1861,2000-08-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-09,1871,monthly,135613,21.46,1.49,42.69,1871,288123,22.16,2.3,45.52,154940,21.56,1.32,42.04,111435,20.19,1.21,40.45,91813,22.55,1.38,44.59,,,,,,,,,,,,,,,,,,,148829,21.28,1.71,44.2,178,134553,21.48,1.47,42.53,1693,2000-09-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-10,1697,monthly,135968,19.86,0.26,42.8,1697,288220,20.64,0.03,45.53,155339,19.99,0.26,42.15,111594,18.74,0.14,40.51,92367,20.54,0.6,44.86,,,,,,,,,,,,,,,,,,,149787,20.78,0.64,44.49,141,134849,19.76,0.22,42.62,1556,2000-10-01
Hertfordshire,http://landregistry.data.gov.uk/id/region/hertfordshire,E10000015,2000-11,1730,monthly,135538,16.66,-0.32,42.67,1730,287628,17.55,-0.21,45.44,154691,16.68,-0.42,41.98,111138,15.72,-0.41,40.34,92199,17.08,-0.18,44.77,,,,,,,,,,,,,,,,,,,149803,18.19,0.01,44.49,151,134375,16.5,-0.35,42.47,1579,2000-11-01
